restaurant_id,best_restaurant,avg_total_score,avg_taste_score,avg_service_score,avg_mood_score,num_of_reviews,num_of_collections,category_name
dSe3J1Mxj3nY-MH3w-vUMg,0,4.64762,4.80952,4.47619,4.66667,21,0,소고기구이
dsQGI55fummJhPqUl3MTWw,0,4.74690,4.75517,4.71379,4.81724,145,15,바베큐
DsRROAlmkflOfGD7GGCbYg,0,4.80100,4.84000,4.84500,4.83000,200,18,야키토리
DsTS7nxasbNeKW9lhRrhcQ,0,4.90000,5.00000,5.00000,4.66667,6,0,일식
DsvxFyx1b6qHy7fOafI1Tg,0,4.55922,4.56078,4.54902,4.69412,255,10,한식
Dt20jagHvz6rAjifG8sfQg,0,4.70976,4.75610,4.73171,4.75610,41,2,육류 고기요리
dTC6GpdyKdP2DUDJTecc5w,0,4.16491,4.08772,4.17544,4.33333,57,5,다이닝바
dtDEmv4F-5-DXbAhZOzWYA,0,4.36667,4.40000,4.40000,4.33333,15,2,소고기구이
DTgrAbQMwsNpricF5HFyug,0,4.47247,4.55337,4.46348,4.52528,178,2,퓨전음식
dtjYBu0MeCGlQFdFzVPXGA,0,4.46250,4.50000,4.62500,4.31250,16,0,이탈리아음식
DtqIvhhHZYfqzp133VmVJg,0,4.60520,4.61887,4.62481,4.67682,673,29,유러피안음식
DTTLgcjmrgnInYM3q7MsSw,0,4.59724,4.60236,4.61811,4.61024,254,21,와인
dTtoynvre1v5kP3kCSSWdA,0,4.83029,4.92000,4.78286,4.84000,175,1,이자카야
DTu7SrZ2yGNYKtVYeb61Mw,0,5.00000,5.00000,5.00000,5.00000,1,0,소고기구이
DU4rzPKaufGKS5xlrHPX_w,0,4.15031,4.32362,4.00153,4.28067,326,3,중식
dueKUJUCJe_RjNmHjYPTlQ,0,4.98851,4.98723,4.99574,4.99574,235,12,코스요리
DUJgtS406mbmzpH5R7AY0w,0,4.73158,4.68421,4.68421,4.84211,19,1,다이닝바
dUlr1dOAvaZq7-2U0jsa7Q,0,4.67095,4.75676,4.69595,4.64865,148,5,일식
DUND0-jKtr3vHp-_6Yn3EQ,0,4.79915,4.83475,4.84668,4.80068,587,45,한우오마카세
dUNI8KxnxlYRNVQzMVuLRQ,0,4.94444,4.92063,4.96825,4.98413,63,7,전통주
DuPTc9l1msOcGQTQgPaH-A,0,4.59000,4.67500,4.56389,4.64722,180,11,중식
dUQi0PU6JocluzKoKhbaZQ,0,4.50000,4.00000,4.66667,5.00000,3,0,카페 디저트
DUqXzp9W6UyipKO2o9GHCQ,0,4.62667,4.78333,4.48333,4.65000,30,0,곱창 막창
duV1fWGd2g-kUsSdcd2WKA,0,3.95532,4.15957,3.60638,4.24468,94,3,육류 고기요리
DUvXVckmLGQTPJ5zD6KI3w,0,4.47000,4.50000,4.40000,4.70000,10,1,중식
dVe7AX4qUT3gj3SmCrN9oQ,0,4.74615,4.61538,4.76923,4.84615,13,1,와인
DVoPc98OJyXFGn3a90T94g,0,4.64118,4.82353,4.58824,4.67647,34,0,이탈리아음식
DVpZMkvRWd14ADlB8FfkMQ,0,4.72041,4.78231,4.75510,4.72789,147,7,장어요리
DW7rB_ln9uRcITs4wEMa5Q,0,4.60338,4.57432,4.67568,4.70270,148,10,이자카야
dWBGa_n-7KxoJ3XYupEVrQ,0,4.61964,4.71429,4.69643,4.58929,56,5,회 사시미
DWbphngy6RVglnibajaC-w,0,4.71344,4.70553,4.74111,4.75296,253,33,다이닝바
DWfD5fWxSEOU6wZaSsKXPA,0,4.65556,4.66667,4.66667,4.69444,36,1,스시오마카세
dWko3NwiszlztMaeAUSnHw,0,4.07333,4.30000,3.70000,4.33333,30,1,일식
dwNeNuxeXNbcJXrpS0D1PA,0,4.68556,4.71882,4.73414,4.71007,457,20,스시오마카세
DWocBpUKIQUAKj-dhNO-gw,0,4.76667,4.66667,5.00000,4.66667,3,4,다이닝바
DwshwKjdFlRaEznAbvBx1w,0,4.80278,4.80556,4.83333,4.83333,36,17,다이닝바
DWTfjZqG5hgN9crDWbBscw,0,4.53750,4.51250,4.56250,4.66250,80,11,한식
dxiwBELP4QEFlpZtOXLlMw,0,4.92045,4.92045,4.96591,4.94318,88,5,와인
dXKriooL7T-RydTL4Wyo7A,0,4.32500,4.50000,4.50000,4.00000,4,0,이탈리아음식
DXN3LUKyRLkTj2cG7LonCw,0,4.65609,4.68980,4.71813,4.60765,353,54,컨템포러리
dxVLJ6SB9aP-lrDGhPtMPw,0,4.22000,4.40000,4.40000,4.20000,5,0,돼지고기구이
DxXnRmuIrIbHXy2nN6-0VA,0,4.87667,4.87778,4.86667,4.93333,90,6,일식
DZ3F52-GDvFDjOle_hh2vw,0,4.28000,4.40000,4.30000,4.20000,10,0,이탈리아음식
dZ5jsHoq5I-ivfmOGR_atg,0,4.72105,4.78947,4.80702,4.64912,57,5,아시아음식
DZ76s8oe9N8tLOL3UjZeDg,0,4.74697,4.82197,4.78409,4.67045,132,6,스시 초밥
dzat7kqXa4Xq1DE4xD5AMg,0,4.89748,4.91597,4.95798,4.83193,119,9,한우오마카세
DzxVUvuCm2XhkNeDcorOSQ,0,4.69244,4.68222,4.68667,4.81111,225,6,회 사시미
DZz07pBYZ0CJyW3Ep1AfZQ,0,4.90448,4.93284,4.94030,4.89552,134,5,스시오마카세
e_S4t265dEh3MdvScgeF7A,0,4.90444,4.93333,4.92222,4.90000,90,4,다이닝바
E_z9AVZ0_NIbp3AssRmjOg,0,4.97308,4.96154,4.96154,5.00000,26,1,칵테일 위스키
E-hqnhZ0u9zOkWHmnjfGdQ,0,4.29945,4.27747,4.37500,4.32830,728,6,게  랍스터
E-rBbqtwEYolSmlPLEUouQ,0,5.00000,5.00000,5.00000,5.00000,7,0,다이닝바
e-ri9xpLcN74aH4klIn16g,0,4.82846,4.82638,4.84535,4.84345,527,127,스시오마카세
E0BlVNIno5xhCO793TeazA,1,4.75071,4.77184,4.74646,4.76940,2049,52,스시오마카세
e0K92dK85jUrnsFhC5bvkw,0,4.84551,4.89744,4.85256,4.85256,156,1,유러피안음식
e0uthC4Jfs6G34lFYjDepg,0,4.88649,4.83784,4.94595,4.94595,37,1,퓨전음식
e0xKZQXf5aUWpL_zzeCtTQ,0,4.36332,4.38191,4.46734,4.36181,199,1,뷔페
E23tzmEMHwceE5nPeOPl5Q,0,4.90233,4.90143,4.95161,4.91935,558,35,스시오마카세
E289bfREx30Z-UvRqwcLLQ,0,4.67247,4.76923,4.70040,4.63158,247,20,스시오마카세
E2iVv7Ov8mx8R4NlWIBVIg,0,4.77095,4.78716,4.81419,4.80068,148,6,소고기구이
e3dMYV8Nh_j7koA6k7Fatg,0,4.82349,4.84698,4.86477,4.83630,281,26,이탈리아음식
E3rGI3Zws6f-XF08MBbTow,0,5.00000,5.00000,5.00000,5.00000,11,0,소고기구이
e3uLB5rBS35njufZ0hxNEA,0,4.57647,4.70588,4.58824,4.64706,17,4,스시오마카세
E4IpS_mywsInyGhRj_s6Ng,0,4.66053,4.74342,4.66447,4.67763,76,3,소고기구이
E5AClAOcFxmwm0DMvG4jCQ,0,4.70000,5.00000,4.00000,5.00000,1,0,이자카야
E5lLQ_s6bbrSL56FxdTDCw,0,3.82619,3.76190,3.69048,4.11905,42,0,스시오마카세
e5X6HeAwp32nfTi2paLSbw,0,4.42321,4.49464,4.40893,4.47679,280,15,다이닝바
E5YYNHIkt2iPE41PzFO9kw,0,4.89341,4.87966,4.92550,4.91977,349,24,이자카야
e6hKAvII-J5VV3kMQQ42Xg,0,5.00000,5.00000,5.00000,5.00000,5,0,소고기구이
e6MUAyWFi1GB8Tt85Wf0PQ,0,4.40000,4.50000,4.50000,4.50000,2,0,전통주
e6QJnEhbYEepVXBqyHbMtg,0,4.75023,4.66047,4.83721,4.83256,215,31,이탈리아음식
E7-KHAerM4TUD8tFm3Utsw,0,5.00000,5.00000,5.00000,5.00000,1,0,칵테일 위스키
e7fB-NXnbJNt8rujVGmfJA,0,5.00000,5.00000,5.00000,5.00000,7,0,이자카야
e7ZPyMAd9yE5y8WL_NySXw,0,4.79803,4.82677,4.79921,4.83465,254,6,소고기구이
e8BNCescA4xa8a9ipOI4Aw,0,4.53195,4.25188,4.76692,4.72180,266,27,이탈리아음식
E8W1dAGttTv1N3KOEV49yw,0,4.31089,4.30138,4.29218,4.43175,652,9,뷔페
e8ZeZ7qbKWjqCx324Mh-Qg,0,4.90267,4.92285,4.98516,4.85757,337,17,중식
e9_GzmH4TOZB_qhjHlY1wA,0,3.77143,4.07143,3.42857,3.92857,14,8,한식
E9_tmMrpo1Cvidh5YBz_Ng,0,4.98421,4.97368,5.00000,5.00000,38,5,전통주
e919PGzjhy5LQl-rzZaaxg,0,4.97813,4.96875,5.00000,5.00000,32,1,다이닝바
e9D-82YLBysHj59vU1QmjA,0,4.70000,4.82000,4.66000,4.66000,25,2,소고기구이
e9HaSS7Zykeot89fq7sK7A,1,4.66707,4.49547,4.70997,4.88822,662,86,다이닝바
e9hQqp0Hsp8K6nzessMFww,0,4.56984,4.53968,4.53968,4.68254,63,10,다이닝바
E9M-aw0vf5uJvBAzvl5GhA,0,4.80000,4.80000,4.80000,4.80000,5,3,이탈리아음식
E9XtXghIBDUI9klfZVGBQA,0,4.04394,4.17424,3.96212,4.11364,66,1,소고기구이
EA6TwWnPoPC7ALbyLNKDyw,0,4.91852,4.85185,5.00000,4.92593,27,2,유러피안음식
eb61GTbtoz9lZl8eFcd_Hw,0,4.48349,4.49083,4.42661,4.66514,109,5,이탈리아음식
EBACos-Pre5u6IfFapoOXQ,0,4.72000,4.80000,5.00000,4.40000,5,0,이탈리아음식
Ebbo1EZNonWiZQizeVH8Fw,0,4.65768,4.74783,4.67246,4.64348,345,11,양고기
EbJYv7h4UBj5GJmSpM1R9A,0,4.68750,4.65909,4.76136,4.73864,88,4,퓨전음식
EbLLWwoV1gCTqTPO0Qh8qw,0,4.86190,4.90476,4.95238,4.79048,105,9,해물 생선요리
ebPwilR_7D_HK5q19dytFw,0,4.63750,4.87500,4.50000,4.75000,8,1,해물(탕/찜/볶음)
eBq4dREZI-bUsznCGyFDXg,0,4.29581,4.39267,4.20942,4.41361,191,17,일식
EBWmSiJPoK-gwFsl4m_zjQ,0,4.81082,4.86147,4.80519,4.84416,231,13,파스타
EccCdoFenGn1zkPoCJWfGw,0,4.53333,5.00000,4.33333,4.33333,3,1,맥주 호프
ECmfInL2jfXqUh5aONLa2w,0,4.82400,4.74000,4.88000,4.94000,50,1,스페인음식
EcqfX3v0oYAWLraS80XK7g,0,4.51563,4.50938,4.53438,4.56563,160,11,일식
ecROMssR2MYyI5BmhDN8Xg,0,4.79612,4.84238,4.83979,4.78295,387,14,중식
EcsKORXH-zDHzXjvrqG6AA,0,4.59965,4.72491,4.62111,4.55536,289,20,스시오마카세
ectFJQaQzVhQhK48w4zfzg,0,4.47463,4.69403,4.33582,4.44030,67,1,한정식
EDEAToEV4Ltf64Y9-WYzKw,0,5.00000,5.00000,5.00000,5.00000,1,3,칵테일 위스키
edgjGujDGngMjmlFAsP5Mg,0,4.80677,4.80154,4.86308,4.80462,325,23,컨템포러리
edJc-ivkV0d-t9rhufUh8g,0,4.10634,4.25560,3.90858,4.27425,268,6,회 사시미
EDvYsPJ3Xw-jjf1Jzxx6Uw,0,4.89302,4.95349,4.90698,4.88372,43,4,이탈리아음식
EdWxU0EIrD4Ea7P-_yPicQ,0,4.29892,4.48387,4.11828,4.36559,93,1,소고기구이
eDxI2X0qSYHGZhknEDprqw,0,4.75768,4.77133,4.75427,4.76451,293,11,가이세키오마카세
EE1TXE-KwJ1-8feVlUyxLw,0,4.54138,4.63793,4.41379,4.67241,58,17,이자카야
EEACCrrXXS2nrg8setRE9w,0,4.84118,4.76471,4.88235,4.88235,17,3,와인
eee_Xq9qS2HZKuhMAOQu8g,0,4.55873,4.53968,4.63492,4.58730,63,1,이탈리아음식
EeJUGN7sGZBtll8LRlJmtA,0,5.00000,5.00000,5.00000,5.00000,1,0,소고기구이
EeJzEH8xfZxW9LBRtCTnXg,0,4.42115,4.28846,4.44231,4.63462,52,3,와인
EekSYIqJmM8GG_etvG8YvQ,0,4.46083,4.44931,4.51382,4.50461,217,6,프랑스음식
eEM4BQ8V0IPkbn4b7pSZcg,0,4.90000,5.00000,5.00000,5.00000,2,0,칵테일 위스키
EeqsnAddCb9VKewVx8W6IA,0,4.71842,4.83158,4.73684,4.66842,190,11,이자카야
eeSHyTtGJQSqXd-XNZqC5A,0,4.40656,4.47541,4.42623,4.40984,61,7,이자카야
eeSRmlVQ0nJqINHM9Qpt7Q,0,4.79091,4.85455,4.80909,4.80000,110,5,파스타
eFijif31YBDndaBrHz2iwQ,0,4.77931,4.82759,4.82759,4.75862,29,5,스시오마카세
efm1HfZhnX2yvgaJOEmOUw,0,4.59444,4.61111,4.50000,4.77778,18,5,이자카야
efpfOljmtXQ6dBzFo102bw,0,4.54189,4.57432,4.54730,4.56081,74,6,한식
EfpIDpkb7nPpZ8Ol1sH_Kg,1,4.84907,4.87211,4.87326,4.84201,864,45,다이닝바
efR2uu0Gwh6THkWFiWWYxA,0,4.83198,4.84518,4.86548,4.85533,197,17,코스요리
Efs19QI6LoM-AwJRjrzTAA,0,4.76000,4.46667,5.00000,4.86667,15,3,와인
eFY1K1XPRUDCXpxv_5zAEQ,0,4.97273,5.00000,5.00000,5.00000,11,2,요리주점
eg8GVmWaRnE9T9Q_d62-vQ,0,5.00000,5.00000,5.00000,5.00000,8,1,게  랍스터
eGCp_mkb3mDUWM41cdUzPw,0,5.00000,5.00000,5.00000,5.00000,2,0,와인
Egfqt_eqP8d7eawYSWTxbw,0,4.82437,4.86555,4.82353,4.84874,119,7,프랑스음식
egHyrqPXn-0LHRvmXPzOCg,0,4.73571,4.64286,4.78571,4.92857,14,3,와인
EgL7BuhN3d1aPEpbvCsegg,0,4.22957,4.34783,4.20870,4.25217,115,1,스시오마카세
eGlOQCNjr8p4oEcs4wJAhw,0,4.79193,4.84841,4.78973,4.81907,409,31,이자카야
EgmwBLSTkUSr1QWol02TZw,0,4.74741,4.77155,4.77155,4.79741,116,21,한식
EgPYf5qua69TQtEcdQDRTg,0,4.95000,5.00000,5.00000,5.00000,4,3,칵테일 위스키
EH9JFjBOvdO_eMnvuqnHUQ,0,4.55833,4.75000,4.58333,4.41667,12,1,이탈리아음식
ehB1JhjI-F-jtekPuJgbEQ,0,4.91875,4.93750,5.00000,4.87500,16,0,다이닝바
EHBWCF8YWna4aNuotQms0w,0,5.00000,5.00000,5.00000,5.00000,3,0,스시 초밥
Ehg22Ddxz0o-hQ_Wn45cng,0,4.80000,4.88889,4.72222,4.88889,18,1,양고기
Ehk48vwxmjSJiAvkMf8krg,0,4.40909,4.50000,4.50000,4.31818,11,0,뷔페
ehk7VsRL_XUzDkdN5CkkGQ,0,4.56682,4.68909,4.60538,4.46786,669,4,이탈리아음식
eHWrlYrN_HF7PuH9CuNG5A,0,4.93351,4.94764,4.94241,4.93717,191,3,스시오마카세
eHXdTHc2qTBVdV2DeqcuIA,0,4.39932,4.40786,4.49324,4.42392,1183,66,이탈리아음식
eHYdMNsgezZterIgRtVtmg,0,4.12914,4.33714,4.00000,4.19429,175,1,돼지고기구이
eIFyVopiTznKNnrjRzjfWg,0,4.77826,4.86957,4.82609,4.86957,23,2,칵테일 위스키
eIInc5X1IqOSF-s7IU5NUw,0,4.50909,4.54545,4.63636,4.54545,11,3,와인
EIR0oTJjW42y4DLqMs_YDg,0,4.95000,4.92045,4.96591,4.98864,44,4,다이닝바
eiSFCBbI2odwKgifyMRMwA,0,4.65159,4.72222,4.67460,4.64286,126,3,소고기구이
eIU068X2T0rX5A6xGnqRuA,0,4.87857,4.89286,4.92857,4.82143,28,5,돼지고기구이
Ej3VbaeEwho4CHbWZEeMWw,0,3.79722,4.01389,3.62500,3.90278,36,2,참치회
ej94MdV3ffLBphDytk4-Ww,0,4.06875,4.31250,4.18750,3.87500,16,0,소고기구이
ejfUXWSvh3DPJceURPCQSw,0,4.49211,4.55263,4.47368,4.50000,38,2,중식
eJhhhgsF31ViWnZ7uVN-TA,0,4.75036,4.84532,4.70144,4.76619,139,11,다이닝바
EjNqoFFIs49GK70DNTaOsQ,0,4.30000,4.25000,4.50000,4.25000,4,1,칵테일 위스키
EJP1_DlFMZqAP-O68h9-MQ,0,4.64555,4.71352,4.66014,4.62456,281,6,소고기구이
ejRvxp6F81dB5GByLKH2DA,0,4.76004,4.74096,4.84337,4.79920,498,67,한식
EjTY5R9Hc9owDcrxMxVXyg,0,4.78081,4.78413,4.82841,4.78413,271,19,다이닝바
EK58c5ewnmGBeHboo95bjw,0,4.85872,4.87156,4.88073,4.90826,109,4,닭 오리요리
EK67aojLR_XPUvpp_G7yig,0,4.92222,5.00000,5.00000,4.77778,9,1,요리주점
EKioodthAvjvzPv35HLk2w,0,5.00000,5.00000,5.00000,5.00000,8,0,곱창 막창
EkSwbNw8okF4LElZPqa96g,0,4.75278,4.78819,4.73611,4.82292,288,15,이탈리아음식
el_v-N_lm65ePjWisPwt7w,0,4.55833,4.63889,4.44444,4.66667,36,3,와인
EL2L2SSDeFN0mkQk2rAqpA,0,4.57500,4.75000,4.50000,4.50000,4,0,이자카야
EL5p-Ra0hO9G0cVU88_jTg,0,4.73793,4.80603,4.74569,4.70259,116,8,소고기구이
eL8K_7aia3ct_Eyw-idvRA,0,4.87064,4.88073,4.89908,4.88991,109,0,스시오마카세
EL97muwMPt1kn7PUmR9l4A,0,4.18462,4.28846,4.09615,4.25000,26,1,소고기구이
ElDIlNhlxr3JBi9ieP2XhQ,0,4.20000,5.00000,4.00000,5.00000,1,0,브런치
EldR3r0tPfiriHB89mxR7A,0,4.66429,4.76786,4.69643,4.62500,28,4,참치회
elV8gGAFbgGRbKitXdRosQ,0,4.77961,4.86893,4.73301,4.79126,103,6,양고기
ElVqAx-MtkgWaB4sKJ80Gw,0,4.35217,4.34783,4.30435,4.43478,23,2,이탈리아음식
EM-B4XOgZBKO1IMC3KAGew,0,4.68417,4.70617,4.70130,4.73620,1232,59,야키토리
eM3CC7GzDVhJGxOuacfAAg,0,4.81852,4.88889,4.85185,4.81481,27,7,스페인음식
eM4ynVbwGG5dxRnFl6lXxQ,0,4.19899,4.26633,4.14070,4.32161,199,5,이자카야
EmiKaSlGIXkjieMPP4oDPQ,0,4.82027,4.88626,4.85473,4.78941,444,16,파스타
emj65R8Oc-BBsvY7lfvdHg,0,4.36903,4.30968,4.42581,4.48387,155,2,뷔페
emJPx_pg0fvETh_EvLaWZg,0,3.80417,4.00000,3.60417,3.87500,48,0,해물 생선요리
emO9QbMOzbSJdhObkh8zgQ,0,4.49919,4.65854,4.47967,4.46341,123,5,이탈리아음식
eMSUmekebvhCib1GeHNCEg,0,4.84114,4.89668,4.90775,4.78967,542,38,스시오마카세
EmYzszEa_mV5rSKzH-Ok8g,0,4.40968,4.50000,4.43548,4.40323,31,5,퓨전음식
EnfN-tPwp4rROQgJUk27tg,0,4.31951,4.29268,4.26829,4.51220,41,2,바베큐
EnPMYVl3V1Ymp2eZQJ4rpA,0,4.21923,4.34615,4.21154,4.21154,104,4,한식
enRGn9AIVIfzTrG67NyK-g,0,4.61333,4.60000,4.73333,4.66667,15,0,이자카야
ENRJ7tyH2mMLilC-dQb-NQ,0,4.32000,4.55000,4.15000,4.27500,40,1,이자카야
EnTDsaEyL6ui2pm1uHu_8Q,0,4.71111,4.88889,4.66667,4.66667,9,1,소고기구이
EnwIgW6nkmVHG8ICHENGwA,0,4.92857,4.85714,5.00000,5.00000,7,4,다이닝바
ENxWDSv__41JekmPRiP-BQ,0,4.81972,4.74648,4.84507,4.90141,71,2,다이닝바
enZoScUWiMBaIgF2E5qbXQ,0,3.67857,3.64286,3.92857,3.57143,14,1,게  랍스터
eocTF-aO8Chsyj0H_xTVBg,1,4.76111,4.77111,4.80148,4.80000,1350,79,스시오마카세
EOe-qvcCkrAn96jT3JJ1XA,0,5.00000,5.00000,5.00000,5.00000,1,0,일식
eoHyOn1r1AbiRx1zfLgcSA,0,4.99155,4.98592,5.00000,5.00000,71,2,다이닝바
EoMFdSukFYqb3F1EkZuc_A,0,4.49496,4.54309,4.38049,4.68780,615,31,파스타
eOMWF7Y6Npzc2SPqE4DClw,1,4.76134,4.78431,4.79342,4.76401,1428,228,스시오마카세
eOQzfIlkUr-oxlj8OK3DPw,0,4.37593,4.46296,4.38889,4.40741,54,3,코스요리
EP-HJL3KKmiZrX4V4YB1qQ,0,4.90588,4.94118,4.94118,4.89216,102,7,유러피안음식
EphNjsFzWHiWdmxR3vrrcw,0,4.73024,4.77704,4.78587,4.69316,453,22,한우오마카세
epov6UY8Kjqxz0iwNwiEug,0,4.62404,4.68852,4.66667,4.59563,183,7,스시오마카세
eQ_Xwf-iDRoZK-YN52l-9A,0,4.51504,4.51504,4.53008,4.54511,133,11,일식
eqlaiGmIgiAkGA9HMKNQbQ,0,4.76000,4.63333,4.96667,4.83333,30,5,와인
eqOyIc79y6NaVAp9AOU1qQ,0,4.74863,4.74947,4.79579,4.73474,475,46,프랑스음식
eRFpSkNQna8ESH7zo-kPiA,0,4.60863,4.61151,4.62590,4.66906,139,7,일식
erkrr7xlbTTDhQ-rexPQPw,0,4.65000,4.87500,4.68750,4.56250,16,8,카페 디저트
ERqUi7NYUJNAOBBonj98Yw,0,4.62500,4.70588,4.67647,4.61765,68,1,소고기구이
eS2M0aUzSehGdER-YAurQA,0,4.72936,4.67872,4.76596,4.82766,470,20,스테이크 립
ES8Dqw26PXDIjk0Jm_2BGA,0,4.94464,4.96429,4.92857,4.98214,56,5,와인
EseXeUqf0RoHBoX8Kfy4Kg,0,4.84917,4.82083,4.89167,4.92083,240,14,와인
Esqh-6NZG_-aPpGiDXesHA,0,4.34099,4.35870,4.36180,4.35248,322,12,스시오마카세
eSwz-mDtVT9tR_UGGL0fow,0,4.22537,4.37313,4.22388,4.23881,67,1,뷔페
EsyJkQ_EChFGeY1O2wuKLQ,0,4.51250,4.62500,4.50000,4.37500,8,0,돼지고기구이
ESzkoPyTeeIY0Vbk_XsQ-A,0,4.76207,4.79310,4.75862,4.79310,29,5,와인
et3mJijJyCu8JzWQ8gcWcg,0,4.53750,4.60417,4.58333,4.47917,48,9,가이세키오마카세
ET6lWIFVoHuyCTfIs-CkVQ,0,4.75811,4.64865,4.85135,4.89189,74,2,와인
eTh2XO8kjjm5uQK5Sf8CCg,0,4.82899,4.88406,4.88406,4.81159,69,6,스시오마카세
etISWFCd5Vc28OosLPRi6g,0,3.67857,3.71429,3.85714,3.57143,14,1,한정식
eTLK3D3Q19g8swcPTpaOow,0,4.32333,4.50000,4.20000,4.30000,30,2,소고기구이
ETMzN9XK6m2uMqcJ5-A78g,0,4.65500,4.81667,4.58333,4.70000,60,4,와인
eTP6KRznoJm7ZlHy0NchzQ,0,4.74545,4.69697,4.78788,4.84848,33,3,이탈리아음식
EtpKZfOXyXbWwIQu5rh89A,0,4.66591,4.76136,4.71591,4.62500,44,3,피자
eU_1_U71Ah2iR0KH0iiGCQ,0,4.67083,4.83333,4.62500,4.75000,24,2,소고기구이
EU_7s-MCXl4zVIR4A5xIpA,0,4.96250,4.87500,5.00000,5.00000,8,2,프랑스음식
eU99PljYsrdL1e026aIrHQ,0,4.97200,4.96000,5.00000,4.96000,25,2,다이닝바
eua2g8KT9aTrOf-leHyBkw,0,4.16667,4.50000,4.00000,4.16667,6,0,한식
EuadiC8aIBMgXPsSes7FJg,0,4.77778,5.00000,4.77778,4.66667,9,0,돈가스
EuaPuzW6pA-tzPFYuJp9jw,0,4.65860,4.66129,4.67204,4.73118,186,29,다이닝바
eUDVO2pq35p3YfAtkNL5QQ,0,4.50833,4.37500,4.62500,4.62500,12,6,스테이크 립
EugF2aOpOcUY1y-iD3tKtg,0,4.88105,4.89474,4.91316,4.88947,380,4,소고기구이
eUHKEA6FjwvuvJwmW2Auwg,0,4.58746,4.57835,4.63533,4.60399,351,64,컨템포러리
eukAkOookfMY7bz-334S7Q,0,4.51771,4.57118,4.56424,4.49826,288,7,중식
EUNk9ls9zbStPtxDjqK9gg,0,4.88684,4.91316,4.89211,4.91316,190,23,다이닝바
euUlmY_5VDhtKBCt8EtRzg,0,5.00000,5.00000,5.00000,5.00000,4,0,와인
EUWQ7Z15y4OEPp3bTl8k2g,0,4.50545,4.50909,4.50909,4.60000,55,1,이탈리아음식
euYxK_Z-DuVrEl74arXqkg,1,4.82506,4.85623,4.84047,4.82816,2031,273,스시오마카세
Ev4mHZ_nT9BTlI6ulJizPQ,0,4.92857,4.92857,5.00000,4.92857,14,5,한식
Ev7Xv6J1Hoj-8yvZ16LlmQ,0,4.90000,4.87395,4.94538,4.91597,238,14,스테이크 립
EVBq9yKNpBPhjFzt0ajKsQ,0,4.70435,4.68116,4.69565,4.79710,69,8,브런치
evkPptdXAZ8WmcjEaG3w3g,0,4.61120,4.60051,4.59033,4.72774,393,27,다이닝바
eWaqf1D94MAXv-bHp59c_g,0,4.47373,4.59534,4.43008,4.48941,236,17,일식
ewd0yr6fnENnlcT2YvH2Kg,0,5.00000,5.00000,5.00000,5.00000,3,0,태국음식
Ewh9ntii930J-j4L9qgonw,0,4.78295,4.81818,4.72727,4.87500,88,12,이자카야
ewoZY0s1ui1l3iRAr_lcDQ,0,4.53208,4.45283,4.54717,4.64151,53,0,다이닝바
eWQcM8UR7FJtO97Nvngpew,0,3.78333,4.16667,3.83333,3.66667,6,0,육류 고기요리
EwrnHdFZAxGRDRcdG8lUgg,0,4.86250,4.93750,4.87500,4.81250,16,2,야키토리
EX2gCOPTdx9sm6IsaN79zA,0,4.54211,4.57895,4.47368,4.78947,19,2,다이닝바
ExDoZ4lNtNbx7sqSKO3NoA,0,4.38864,4.43182,4.52273,4.40909,44,11,한식
ExEFON4forWdl3q0QAc_nA,0,4.27431,4.33425,4.17956,4.41436,362,17,스테이크 립
EXEGINlTddMaMep3uIc9qA,0,5.00000,5.00000,5.00000,5.00000,2,0,와인
eXnMu9YHoGT5CgM7fw17FQ,0,4.97286,4.97143,5.00000,4.95714,70,0,칵테일 위스키
ext3aP-kvs-WC1X6jABpEw,0,4.85300,4.90000,4.88000,4.84000,100,2,해물 생선요리
EyETZxYbUvCD0bvWNKfOGA,0,4.57215,4.74051,4.59494,4.48101,158,13,아시아음식
EyGcJYVwSArO5UCbVozU9A,0,4.83333,4.66667,5.00000,5.00000,3,1,바베큐
EyiQo9Lp-lIxxYDcfJbjKA,0,4.77292,4.77083,4.83333,4.83333,48,0,이자카야
EYzG1KM9D5pmlaHvGQnSNw,0,4.76236,4.79844,4.79844,4.76281,449,51,다이닝바
eZ-MSjNHoi81LvEqYnZJkQ,0,4.42405,4.46203,4.41139,4.50000,79,4,이탈리아음식
Ez8smRG4LvVG3txUzWnTDw,0,4.94400,4.95333,4.95333,4.94000,150,2,소고기구이
eZb-42m5UVnZuzRP6kCaiQ,0,4.82353,4.80000,4.85882,4.89412,85,12,스시오마카세
EzDMm6G1qfyQ9hzjOxr1WQ,0,4.95424,4.94915,5.00000,4.98305,59,7,와인
ezeE09Vxn_wIfCHo6E6n1A,0,4.27778,4.22222,4.16667,4.55556,54,1,이자카야
ezgLnOXBlQ397UCHdNuzgg,0,4.88462,4.92308,4.92308,4.84615,13,0,퓨전음식
ezICoCoOUtgvqICtum19nA,0,4.47833,4.66667,4.56667,4.31667,60,3,한우오마카세
ezTHYYYFwRRdh-0R-_ol9g,0,4.81322,4.89868,4.82159,4.77974,454,12,이자카야
eZYwGd0sjFLpMJn-sT41Pg,0,4.74863,4.74315,4.81164,4.76370,146,9,브런치
F_93MqeSH_UXoBLnnp7UgA,0,4.68807,4.77982,4.66055,4.66972,109,3,돼지고기구이
